Time,V_in,V_out
7.110000000000006,-1.0,0.0668603326387112
7.120000000000005,-1.0,0.06419651296897017
7.130000000000005,-1.0,0.06153934453089174
7.140000000000006,-1.0,0.058888810714814645
7.150000000000006,-1.0,0.05624489494663766
7.1600000000000055,-1.0,0.05360758070058452
7.170000000000005,-1.0,0.050976851492953786
7.180000000000005,-1.0,0.048352690881460623
7.190000000000006,-1.0,0.04573508246512851
7.2000000000000055,-1.0,0.04312400988418216
7.210000000000005,-1.0,0.04051945681993814
7.220000000000006,-1.0,0.037921406994697426
7.230000000000006,-1.0,0.0353298441716382
7.2400000000000055,-1.0,0.03274475215470635
7.250000000000005,-1.0,0.030166114788508402
7.260000000000005,-1.0,0.02759391595820324
7.270000000000006,-1.0,0.025028139589393882
7.280000000000006,-1.0,0.022468769648020335
7.290000000000005,-1.0,0.019915790140250217
7.300000000000006,-1.0,0.0173691851123714
7.310000000000006,-1.0,0.01482893865068469
7.320000000000006,-1.0,0.012295034881394398
7.330000000000005,-1.0,0.009767457970501263
7.340000000000005,-1.0,0.007246192123694153
7.350000000000006,-1.0,0.0047312215862418605
7.360000000000006,-1.0,0.002222530642885933
7.370000000000005,-1.0,-0.0002798963822686759
7.380000000000006,-1.0,-0.002776075126286269
7.390000000000006,-1.0,-0.005266021200347269
7.400000000000006,-1.0,-0.007749750171734196
7.4100000000000055,-1.0,-0.010227277563195351
7.420000000000005,-1.0,-0.012698618858860027
7.430000000000006,-1.0,-0.015163789504352015
7.440000000000006,-1.0,-0.017622804906902073
7.4500000000000055,-1.0,-0.02007568043546247
7.460000000000006,-1.0,-0.022522431420819666
7.470000000000006,-1.0,-0.02496307315570693
7.480000000000006,-1.0,-0.027397620894918956
7.4900000000000055,-1.0,-0.029826089855424287
7.500000000000005,-1.0,-0.032248495216478795
7.510000000000006,-1.0,-0.034664852119739235
7.520000000000006,-1.0,-0.03707517566937564
7.530000000000006,-1.0,-0.03947948093218593
7.540000000000006,-1.0,-0.04187778293770855
7.550000000000006,-1.0,-0.04427009667833512
7.560000000000006,-1.0,-0.046656437109425006
7.570000000000006,-1.0,-0.04903681914941778
7.580000000000005,-1.0,-0.05141125767994671
7.590000000000006,-1.0,-0.053779767545952276
7.600000000000006,-1.0,-0.05614236355579459
7.610000000000006,-1.0,-0.058499060481368007
7.620000000000006,-1.0,-0.06084987305821373
7.630000000000006,-1.0,-0.06319481597144042
7.640000000000006,-1.0,-0.0655339038441265
7.650000000000006,-1.0,-0.06786715129356392
7.6600000000000055,-1.0,-0.07019457290232113
7.670000000000006,-1.0,-0.07251618321663902
7.680000000000006,-1.0,-0.07483199674652968
7.690000000000006,-1.0,-0.07714202796587724
7.700000000000006,-1.0,-0.0794462913125368
7.710000000000006,-1.0,-0.08174480118843339
7.720000000000006,-1.0,-0.08403757195966276
7.730000000000006,-1.0,-0.08632461795659024
7.7400000000000055,-1.0,-0.08860595347395037
7.750000000000006,-1.0,-0.09088159277094679
7.760000000000006,-1.0,-0.09315155007135091
7.770000000000006,-1.0,-0.09541583956360283
7.7800000000000065,-1.0,-0.09767447540091018
7.790000000000006,-1.0,-0.09992747170134716
7.800000000000006,-1.0,-0.10217484254795534
7.810000000000006,-1.0,-0.10441660198884233
7.820000000000006,-1.0,-0.10665276403728169
7.830000000000006,-1.0,-0.10888334267181261
7.840000000000006,-1.0,-0.11110835183633874
7.850000000000006,-1.0,-0.11332780544022894
7.8600000000000065,-1.0,-0.11554171735841626
7.870000000000006,-1.0,-0.11775010143112358
7.880000000000006,-1.0,-0.1199529714556595
7.890000000000006,-1.0,-0.12215034119469595
7.900000000000006,-1.0,-0.12434222437735269
7.910000000000006,-1.0,-0.12652863469682463
7.920000000000006,-1.0,-0.12870958581030703
7.930000000000006,-1.0,-0.13088509133915502
7.940000000000007,-1.0,-0.13305516488436603
7.950000000000006,-1.0,-0.13521982001525676
7.960000000000006,-1.0,-0.13737907026234253
7.970000000000006,-1.0,-0.13953292912378484
7.980000000000006,-1.0,-0.14168141006567195
7.990000000000006,-1.0,-0.14382452539627277
8.000000000000007,1.0,-0.14596225833166637
8.010000000000005,1.0,-0.14310093083554493
8.020000000000007,1.0,-0.14024674772394852
8.030000000000006,1.0,-0.1373996911580449
8.040000000000006,1.0,-0.13455974334405063
8.050000000000006,1.0,-0.13172688653214593
8.060000000000006,1.0,-0.12890110301696667
8.070000000000007,1.0,-0.1260823751370822
8.080000000000005,1.0,-0.12327068527441676
8.090000000000007,1.0,-0.1204660158557154
8.100000000000007,1.0,-0.1176683493518069
8.110000000000007,1.0,-0.11487766827741108
8.120000000000006,1.0,-0.11209395519102713
8.130000000000006,1.0,-0.10931719269481883
8.140000000000006,1.0,-0.1065473634345004
8.150000000000006,1.0,-0.10378445009922216
8.160000000000007,1.0,-0.10102843542145593
8.170000000000005,1.0,-0.09827930217688315
8.180000000000007,1.0,-0.09553703318427527
8.190000000000007,1.0,-0.09280161130392894
8.200000000000006,1.0,-0.09007301943840139
8.210000000000006,1.0,-0.08735124053405398
8.220000000000006,1.0,-0.0846362575797556
8.230000000000008,1.0,-0.08192805360676127
8.240000000000006,1.0,-0.07922661168859373
8.250000000000007,1.0,-0.07653191494091725
8.260000000000007,1.0,-0.07384394652142359
8.270000000000007,1.0,-0.07116268962970573
8.280000000000006,1.0,-0.06848812750713959
8.290000000000006,1.0,-0.06582024343676253
8.300000000000006,1.0,-0.06315902074343872
8.310000000000006,1.0,-0.06050444279708753
8.320000000000007,1.0,-0.05785649300754089
8.330000000000005,1.0,-0.05521515482511529
8.340000000000007,1.0,-0.05258041174141121
8.350000000000007,1.0,-0.04995224728921044
8.360000000000007,1.0,-0.04733064504236166
8.370000000000006,1.0,-0.04471558861567355
8.380000000000006,1.0,-0.042107061664805046
8.390000000000008,1.0,-0.03950504788615566
8.400000000000006,1.0,-0.03690953101675848
8.410000000000007,1.0,-0.0343204948341659
8.420000000000007,1.0,-0.03173792315688745
8.430000000000007,1.0,-0.029161799845146476
8.440000000000007,1.0,-0.026592108798281635
8.450000000000006,1.0,-0.024028833955722608
8.460000000000006,1.0,-0.021471959296982427
8.470000000000006,1.0,-0.018921468841553536
8.480000000000008,1.0,-0.016377346648803415
8.490000000000006,1.0,-0.013839576817872854
8.500000000000007,1.0,-0.011308143487567085
8.510000000000007,1.0,-0.008783030836258133
8.520000000000007,1.0,-0.006264223081775916
8.530000000000006,1.0,-0.003751704481307308
8.540000000000006,1.0,-0.0012454593319969863
8.550000000000008,1.0,0.001254528029673619
8.560000000000006,1.0,0.0037482732286167053
8.570000000000007,1.0,0.006235791850749177
8.580000000000007,1.0,0.008717099443087437
8.590000000000007,1.0,0.011192211513853191
8.600000000000007,1.0,0.013661143532572185
8.610000000000007,1.0,0.016123910930175595
8.620000000000006,1.0,0.018580529099101004
8.630000000000006,1.0,0.021031013393393316
8.640000000000008,1.0,0.023475379128806168
8.650000000000006,1.0,0.025913641582101417
8.660000000000007,1.0,0.028345815993474625
8.670000000000007,1.0,0.030771917562661552
8.680000000000007,1.0,0.033191961452833874
8.690000000000007,1.0,0.03560596278930726
8.700000000000006,1.0,0.03801393665964206
8.710000000000008,1.0,0.04041589811374371
8.720000000000006,1.0,0.04281186216396034
8.730000000000008,1.0,0.04520184378518692
8.740000000000007,1.0,0.04758585791495856
8.750000000000007,1.0,0.04996391945355416
8.760000000000007,1.0,0.05233604326409301
8.770000000000007,1.0,0.05470224417241679
8.780000000000006,1.0,0.05706253696687717
8.790000000000006,1.0,0.059416936399287926
8.800000000000008,1.0,0.06176545718464562
8.810000000000006,1.0,0.06410811400119079
8.820000000000007,1.0,0.0664449214905013
8.830000000000007,1.0,0.06877589425757474
8.840000000000007,1.0,0.0711010468709206
8.850000000000007,1.0,0.07342039386264515
8.860000000000007,1.0,0.0757339497285383
8.870000000000008,1.0,0.0780417289282803
8.880000000000006,1.0,0.08034374588579662
8.890000000000008,1.0,0.08264001498873635
8.900000000000007,1.0,0.08493055058879269
8.910000000000007,1.0,0.08721536700182493
8.920000000000007,1.0,0.08949447850794497
8.930000000000007,1.0,0.0917678993516058
8.940000000000007,1.0,0.09403564374168934
8.950000000000006,1.0,0.09629772585159375
8.960000000000008,1.0,0.09855415981932097
8.970000000000006,1.0,0.10080495974757198
8.980000000000008,1.0,0.10305013970389203
8.990000000000007,1.0,0.10528971382584215
9.000000000000007,-1.0,0.10752365408025243
9.010000000000007,-1.0,0.10475831673886873
9.020000000000007,-1.0,0.10199987044258776
9.030000000000006,-1.0,0.09924831165045565
9.040000000000006,-1.0,0.09650362316259575
9.050000000000008,-1.0,0.09376578782371894
9.060000000000008,-1.0,0.09103478852265705
9.070000000000007,-1.0,0.08831060819369596
9.080000000000007,-1.0,0.08559322981137706
9.090000000000007,-1.0,0.08288263639012518
9.100000000000007,-1.0,0.0801788109890038
9.110000000000007,-1.0,0.07748173670896076
9.120000000000008,-1.0,0.07479139669315081
9.130000000000008,-1.0,0.07210777412732203
9.140000000000008,-1.0,0.06943085223834046
9.150000000000007,-1.0,0.06676061429564482
9.160000000000007,-1.0,0.06409704360838911
9.170000000000007,-1.0,0.061440123516017936
9.180000000000007,-1.0,0.058789837409546075
9.190000000000007,-1.0,0.05614616872387501
9.200000000000006,-1.0,0.0535091009355729
9.210000000000008,-1.0,0.050878617562765335
9.220000000000008,-1.0,0.048254702165028515
9.230000000000008,-1.0,0.04563733834327777
9.240000000000007,-1.0,0.043026509739660684
9.250000000000007,-1.0,0.04042220003744795
9.260000000000007,-1.0,0.0378243929609247
9.270000000000007,-1.0,0.03523307227528176
9.280000000000008,-1.0,0.032648221786506476
9.290000000000008,-1.0,0.030069825341275874
9.300000000000008,-1.0,0.027497866826845237
9.310000000000008,-1.0,0.024932330170941177
9.320000000000007,-1.0,0.02237319934165251
9.330000000000007,-1.0,0.019820458347321542
9.340000000000007,-1.0,0.017274091236435377
9.350000000000007,-1.0,0.014734082097517205
9.360000000000007,-1.0,0.012200415059017606
9.370000000000008,-1.0,0.009673074289205396
9.380000000000008,-1.0,0.0071520439960607255
9.390000000000008,-1.0,0.004637308427163684
9.400000000000007,-1.0,0.0021288518695873823
9.410000000000007,-1.0,-0.00037334135021118396
9.420000000000007,-1.0,-0.0028692868664998445
9.430000000000007,-1.0,-0.005359000274379951
9.440000000000008,-1.0,-0.007842497129901732
9.450000000000008,-1.0,-0.010319792965828134
9.460000000000008,-1.0,-0.012790903277471136
9.470000000000008,-1.0,-0.015255843508393922
9.480000000000008,-1.0,-0.017714629063760007
9.490000000000007,-1.0,-0.020167275310446847
9.500000000000007,-1.0,-0.02261379757715963
9.510000000000007,-1.0,-0.02505421115454492
9.520000000000007,-1.0,-0.02748853129530432
9.530000000000008,-1.0,-0.029916773214308676
9.540000000000008,-1.0,-0.03233895208870998
9.550000000000008,-1.0,-0.03475508305805769
9.560000000000008,-1.0,-0.03716518122441063
9.570000000000007,-1.0,-0.03956926165245122
9.580000000000007,-1.0,-0.04196733936959907
9.590000000000007,-1.0,-0.044359429366124734
9.600000000000009,-1.0,-0.046745546595263796
9.610000000000008,-1.0,-0.04912570597332887
9.620000000000008,-1.0,-0.051499922379825855
9.630000000000008,-1.0,-0.05386821065756591
9.640000000000008,-1.0,-0.056230585612779584
9.650000000000007,-1.0,-0.05858706201523051
9.660000000000007,-1.0,-0.06093765459832907
9.670000000000007,-1.0,-0.06328237805924614
9.680000000000007,-1.0,-0.06562124705902671
9.690000000000008,-1.0,-0.06795427622270407
9.700000000000008,-1.0,-0.07028148013941181
9.710000000000008,-1.0,-0.07260287336249996
9.720000000000008,-1.0,-0.0749184704096471
9.730000000000008,-1.0,-0.07722828575827587
9.740000000000007,-1.0,-0.0795323338245848
9.750000000000007,-1.0,-0.0818306289983738
9.760000000000009,-1.0,-0.08412318563308861
9.770000000000008,-1.0,-0.08641001804281613
9.780000000000008,-1.0,-0.08869114050207876
9.790000000000008,-1.0,-0.09096656724562464
9.800000000000008,-1.0,-0.09323631247387897
9.810000000000008,-1.0,-0.09550039039958244
9.820000000000007,-1.0,-0.09775881518264314
9.830000000000007,-1.0,-0.10001160094143327
9.840000000000007,-1.0,-0.10225876176202023
9.850000000000009,-1.0,-0.10450031169860823
9.860000000000008,-1.0,-0.10673626477397806
9.870000000000008,-1.0,-0.10896663497786195
9.880000000000008,-1.0,-0.11119143623299543
9.890000000000008,-1.0,-0.11341068243541774
9.900000000000007,-1.0,-0.11562438745495171
9.910000000000007,-1.0,-0.11783256512610901
9.920000000000009,-1.0,-0.12003522924806251
9.930000000000009,-1.0,-0.12223239358461642
9.940000000000008,-1.0,-0.124424071864208
9.950000000000008,-1.0,-0.12661027778414843
9.960000000000008,-1.0,-0.1287910250164888
9.970000000000008,-1.0,-0.13096632718964887
9.980000000000008,-1.0,-0.1331361978980486
9.990000000000007,-1.0,-0.1353006507060081
